latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-37.406,147.7261,434.9,1.6,1.3,2019-12-30,0346,Aqua,MODIS,94,6.03,324.3,1066,D,0
-37.4785,147.9107,328.9,1.6,1.2,2019-12-30,0346,Aqua,MODIS,0,6.03,283.1,24.7,D,0
-37.3166,147.9482,337.1,1.6,1.2,2019-12-30,0346,Aqua,MODIS,70,6.03,297.3,45.4,D,0
-37.3775,147.9057,403.4,1.6,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,321.4,512.1,D,0
-37.3756,147.9256,386.2,1.6,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,312.6,325.1,D,0
-37.3888,147.9072,371.3,1.6,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,315.9,206.8,D,0
-37.387,147.9266,366.9,1.6,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,311.6,177.1,D,0
-37.5879,147.59,339.4,1.7,1.3,2019-12-30,0346,Aqua,MODIS,87,6.03,311.2,47.8,D,0
-37.3891,148.2523,359.4,1.5,1.2,2019-12-30,0346,Aqua,MODIS,94,6.03,305.1,122.3,D,0
-37.3763,148.2673,417.4,1.5,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,315.1,655.4,D,0
-37.3781,148.2493,454,1.5,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,328.4,1379.8,D,0
-37.3654,148.2644,418.5,1.5,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,320.7,672.1,D,0
-37.3671,148.2474,502.9,1.5,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,400.1,3066.3,D,0
-37.3688,148.2302,378.6,1.5,1.2,2019-12-30,0346,Aqua,MODIS,100,6.03,317.2,239.8,D,0
-37.5431,148.3882,446.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,324.2,0,N,0
-37.5391,148.4125,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,354.4,0,N,0
-37.5371,148.4249,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,361.5,0,N,0
-37.535,148.4372,391.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.6,0,N,0
-37.533,148.4495,338.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.3,0,N,0
-37.531,148.4616,323.3,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,295.6,0,N,0
-37.5664,148.3056,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,347.5,0,N,0
-37.5645,148.3175,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,349,0,N,0
-37.5625,148.3296,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,359.1,0,N,0
-37.5605,148.3417,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,331.7,0,N,0
-37.5585,148.354,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315.2,0,N,0
-37.5565,148.3662,420.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,287.4,0,N,0
-37.5545,148.3784,451.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.5,0,N,0
-37.5524,148.3907,470.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,327.5,0,N,0
-37.5504,148.403,467.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,338.7,0,N,0
-37.5484,148.415,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,359.3,0,N,0
-37.5464,148.4274,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,345.3,0,N,0
-37.5444,148.4397,371.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.3,0,N,0
-37.5423,148.452,337,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.8,0,N,0
-37.5404,148.4639,322.6,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,296.8,0,N,0
-37.5757,148.308,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,353.3,0,N,0
-37.5738,148.32,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,323.6,0,N,0
-37.5718,148.3322,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,329,0,N,0
-37.5698,148.3443,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315.6,0,N,0
-37.5678,148.3565,461.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.2,0,N,0
-37.5658,148.3688,419.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,294.8,0,N,0
-37.5638,148.381,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,317.8,0,N,0
-37.5618,148.3931,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,339,0,N,0
-37.5598,148.4053,479.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,339.4,0,N,0
-37.5578,148.4174,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,350.3,0,N,0
-37.5558,148.4297,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,328.4,0,N,0
-37.5537,148.4421,412.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,291.7,0,N,0
-37.5517,148.4544,363.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.6,0,N,0
-37.5497,148.4666,322.1,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,289.3,0,N,0
-37.5851,148.3104,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.8,0,N,0
-37.583,148.3227,409.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,276.9,0,N,0
-37.5811,148.3347,448,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,281.5,0,N,0
-37.5791,148.3468,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.7,0,N,0
-37.5771,148.3591,436.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,284.7,0,N,0
-37.5751,148.3713,389.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,270.9,0,N,0
-37.5691,148.4078,405.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,283.9,0,N,0
-37.5671,148.4198,465.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.8,0,N,0
-37.5651,148.4322,466.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.7,0,N,0
-37.5944,148.3127,381.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,271.2,0,N,0
-37.5904,148.3372,435.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,276,0,N,0
-37.5884,148.3495,466.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,286.7,0,N,0
-37.5864,148.3617,432.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,277.9,0,N,0
-37.7058,148.1963,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,356.7,0,N,0
-37.7038,148.2084,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,364,0,N,0
-37.7019,148.2206,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,339.7,0,N,0
-37.3934,148.1401,376.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.3,147.5,N,0
-37.3914,148.1526,339.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.9,41.8,N,0
-37.4074,148.0869,394.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310.5,237.8,N,0
-37.4987,148.5123,323.3,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,273.5,0,N,0
-37.482,148.4948,323.6,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,281.4,0,N,0
-37.4726,148.492,328.7,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,273.4,0,N,0
-37.4633,148.4892,327.5,1.1,1,2019-12-30,1310,Terra,MODIS,97,6.03,273.2,0,N,0
-37.4539,148.4868,325.5,1.1,1,2019-12-30,1310,Terra,MODIS,95,6.03,283.7,0,N,0
-37.4425,148.4968,328.2,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,278.6,0,N,0
-37.4311,148.5066,330.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,270.6,0,N,0
-37.4331,148.4942,327.9,1.1,1,2019-12-30,1310,Terra,MODIS,97,6.03,290.8,0,N,0
-37.4351,148.4821,317.9,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,295.4,10.5,N,0
-37.4277,148.4993,323.6,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,289.9,0,N,0
-37.4183,148.4971,335.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,284.6,34.7,N,0
-37.4203,148.4848,312.6,1.1,1,2019-12-30,1310,Terra,MODIS,65,6.03,295.9,5.4,N,0
-37.7301,148.165,394.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.8,0,N,0
-37.7321,148.1529,381.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.3,0,N,0
-37.7092,148.2352,387.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,271.1,0,N,0
-37.7112,148.223,440.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292,0,N,0
-37.7131,148.2109,475.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315.1,0,N,0
-37.7151,148.1987,421.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.9,0,N,0
-37.717,148.1867,379.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.2,0,N,0
-37.7189,148.1747,384.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.4,0,N,0
-37.7209,148.1626,379.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.6,0,N,0
-37.7228,148.1504,373.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.4,0,N,0
-37.6999,148.2327,432.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,283.4,0,N,0
-37.5092,148.2088,342.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.1,0,N,0
-37.5112,148.1966,345.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.1,0,N,0
-37.5132,148.1844,336.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.7,0,N,0
-37.5151,148.1722,352.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.6,68.3,N,0
-37.7696,148.1937,323.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,276.5,18.2,N,0
-37.7564,148.2154,323.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,283.8,17.3,N,0
-37.7584,148.2033,328,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,281.7,23.7,N,0
-37.7603,148.1913,327.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,275.8,24.9,N,0
-37.7482,148.2328,320.4,1.1,1,2019-12-30,1310,Terra,MODIS,90,6.03,284.9,0,N,0
-37.7502,148.2206,328.1,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,287.7,0,N,0
-37.7521,148.2085,340.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,288.4,0,N,0
-37.754,148.1965,343.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,283.1,0,N,0
-37.756,148.1844,341.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,278.9,0,N,0
-37.7579,148.1722,339,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,275.3,0,N,0
-37.7429,148.2061,350.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.1,0,N,0
-37.7448,148.194,350.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,287.8,0,N,0
-37.7467,148.182,346.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,285.6,0,N,0
-37.7487,148.1698,344.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,284.3,0,N,0
-37.7506,148.1577,340.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,280.4,0,N,0
-37.7433,148.1432,341.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,286.4,0,N,0
-37.7452,148.1311,336.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,276,0,N,0
-37.3841,148.5267,400,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.2,286.5,N,0
-37.3747,148.5242,365.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301,111.1,N,0
-37.3352,148.5259,328.3,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,293.7,24.3,N,0
-37.3113,148.5264,320.7,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,290.4,13.7,N,0
-37.132,148.3128,334.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.9,35.6,N,0
-37.134,148.3006,348.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,62.6,N,0
-37.136,148.2881,340.9,1.1,1,2019-12-30,1310,Terra,MODIS,87,6.03,307.3,46.9,N,0
-37.1381,148.2757,375.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.7,150.4,N,0
-37.1401,148.2634,383.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.1,187.9,N,0
-37.1421,148.2509,359.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.9,91.1,N,0
-37.1441,148.2386,335.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293.2,36.1,N,0
-37.1248,148.2975,349.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.3,65,N,0
-37.1267,148.2858,349.2,1.1,1,2019-12-30,1310,Terra,MODIS,83,6.03,308.8,64.9,N,0
-37.1287,148.2732,331.9,1.1,1,2019-12-30,1310,Terra,MODIS,50,6.03,299.9,32.5,N,0
-37.1328,148.2485,321,1.1,1,2019-12-30,1310,Terra,MODIS,60,6.03,292.7,17,N,0
-37.1348,148.2361,336.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.7,38.7,N,0
-37.1368,148.2237,345.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.4,54.7,N,0
-37.1389,148.2114,348.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.3,60.9,N,0
-37.1154,148.295,316.6,1.1,1,2019-12-30,1310,Terra,MODIS,49,6.03,295.7,13,N,0
-37.1174,148.2832,348.4,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,302.5,63.7,N,0
-37.1194,148.271,339.1,1.1,1,2019-12-30,1310,Terra,MODIS,62,6.03,298.7,44.9,N,0
-37.1214,148.2586,325.9,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,293.1,24.5,N,0
-37.1235,148.2461,321.3,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,293.3,18.5,N,0
-37.1255,148.2338,344.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293.7,53.6,N,0
-37.1101,148.2683,343.5,1.1,1,2019-12-30,1310,Terra,MODIS,83,6.03,288.2,53.4,N,0
-37.1121,148.2559,326.5,1.1,1,2019-12-30,1310,Terra,MODIS,53,6.03,282.2,25.3,N,0
-37.1162,148.2313,325.7,1.1,1,2019-12-30,1310,Terra,MODIS,80,6.03,290.4,24,N,0
-37.1089,148.2164,333.8,1.1,1,2019-12-30,1310,Terra,MODIS,84,6.03,292.6,35.5,N,0
-37.103,148.2212,316.9,1.1,1,2019-12-30,1310,Terra,MODIS,36,6.03,290.2,14.5,N,0
-37.0897,148.2433,336,1.1,1,2019-12-30,1310,Terra,MODIS,86,6.03,294,40.5,N,0
-37.0917,148.231,321.1,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,293,17.4,N,0
-37.0804,148.241,341.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.5,51.6,N,0
-37.0824,148.2286,326.8,1.1,1,2019-12-30,1310,Terra,MODIS,42,6.03,295.1,23.3,N,0
-37.0711,148.2385,332.7,1.1,1,2019-12-30,1310,Terra,MODIS,97,6.03,294.7,34.4,N,0
-37.0731,148.2261,333.1,1.1,1,2019-12-30,1310,Terra,MODIS,60,6.03,296.5,32.3,N,0
-37.0638,148.2236,337.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.1,40.8,N,0
-37.3268,148.8118,310.7,1.1,1.1,2019-12-30,1310,Terra,MODIS,53,6.03,276.4,6.9,N,0
-37.5825,148.2072,320.7,1.1,1,2019-12-30,1310,Terra,MODIS,90,6.03,300.2,0,N,0
-37.5903,148.1593,317.8,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,301.1,9.4,N,0
-37.5732,148.2046,326.4,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,300.1,0,N,0
-37.5791,148.1687,315.5,1.1,1,2019-12-30,1310,Terra,MODIS,77,6.03,300.6,6.7,N,0
-37.5171,148.16,367,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304,110.4,N,0
-37.4999,148.2064,337.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.8,0,N,0
-37.5019,148.1942,338.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.7,0,N,0
-37.5039,148.1821,331.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.2,0,N,0
-37.5058,148.1699,357.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.2,81.6,N,0
-37.5078,148.1576,395.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,313.3,244.7,N,0
-37.4907,148.2038,329,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,302.3,0,N,0
-37.4927,148.1916,326.2,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,301.9,0,N,0
-37.4946,148.1796,328.5,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,302.2,0,N,0
-37.4966,148.1675,376.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.4,148.9,N,0
-37.4986,148.1552,414.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,321.8,380.3,N,0
-37.4814,148.2012,328.3,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,301.9,0,N,0
-37.4834,148.1891,326.3,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,301.4,0,N,0
-37.4853,148.1772,324.7,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,301.7,0,N,0
-37.4873,148.165,370.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.7,124.1,N,0
-37.4893,148.1526,427.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,329.1,509.3,N,0
-37.4753,148.2057,329.4,1.1,1,2019-12-30,1310,Terra,MODIS,99,6.03,302.9,0,N,0
-37.4772,148.1936,320.5,1.1,1,2019-12-30,1310,Terra,MODIS,90,6.03,301.3,0,N,0
-37.4791,148.1816,322.7,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,301.5,0,N,0
-37.481,148.1697,328.3,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,303.9,0,N,0
-37.483,148.1572,382.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315.3,0,N,0
-37.466,148.2032,340.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304,0,N,0
-37.4679,148.1911,329.1,1.1,1,2019-12-30,1310,Terra,MODIS,99,6.03,302.3,0,N,0
-37.4698,148.1793,324,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,301.7,0,N,0
-37.4718,148.1671,337.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.7,0,N,0
-37.4738,148.1546,361,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310.6,0,N,0
-37.4567,148.2008,330.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.8,0,N,0
-37.4586,148.1887,320.2,1.1,1,2019-12-30,1310,Terra,MODIS,90,6.03,301.2,0,N,0
-37.4625,148.1645,338.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,0,N,0
-37.4645,148.152,360.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310,0,N,0
-37.4513,148.1743,327.8,1.1,1,2019-12-30,1310,Terra,MODIS,97,6.03,303.6,0,N,0
-37.4533,148.162,350.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.2,0,N,0
-37.3865,147.6419,328.1,1,1,2019-12-30,1310,Terra,MODIS,95,6.03,278.3,23.6,N,0
-37.3718,147.6314,345.2,1,1,2019-12-30,1310,Terra,MODIS,100,6.03,285.2,54.1,N,0
-37.3627,147.6289,340,1,1,2019-12-30,1310,Terra,MODIS,100,6.03,279.2,44.7,N,0
-37.442,148.1719,347.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.7,0,N,0
-37.444,148.1597,352.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.6,0,N,0
-37.4328,148.169,362.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310.9,95.8,N,0
-37.4347,148.1571,369.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.6,118.7,N,0
-37.4236,148.1661,364.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.2,104.5,N,0
-37.4255,148.1545,362.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.5,97.6,N,0
-37.4143,148.1637,365.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.8,105.9,N,0
-37.4161,148.1523,364.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.7,101.8,N,0
-37.405,148.1615,390.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315,217.6,N,0
-37.5871,148.298,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,338.2,0,N,0
-37.5891,148.2858,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,318.1,0,N,0
-37.591,148.2736,455.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.3,0,N,0
-37.593,148.2615,371.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.2,0,N,0
-37.5777,148.2958,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,342.5,0,N,0
-37.5797,148.2835,466.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,313.8,0,N,0
-37.5817,148.2712,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,323.2,0,N,0
-37.5837,148.259,435.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.3,0,N,0
-37.5857,148.2467,350,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303,0,N,0
-37.5877,148.2344,330.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.1,0,N,0
-37.5897,148.2223,325.8,1.1,1,2019-12-30,1310,Terra,MODIS,95,6.03,301.2,0,N,0
-37.5684,148.2933,469.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,327.5,0,N,0
-37.5704,148.281,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,345.1,0,N,0
-37.5724,148.2687,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,350.5,0,N,0
-37.5744,148.2565,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,325.7,0,N,0
-37.5765,148.2441,405.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.3,0,N,0
-37.5785,148.2319,340.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.4,0,N,0
-37.5805,148.2195,325.5,1.1,1,2019-12-30,1310,Terra,MODIS,95,6.03,301.4,0,N,0
-37.5591,148.2908,475,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,345.7,0,N,0
-37.5612,148.2784,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,360.4,0,N,0
-37.5632,148.2662,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,359.3,0,N,0
-37.5652,148.254,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,346.1,0,N,0
-37.5672,148.2417,464.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,316.8,0,N,0
-37.5692,148.2293,369.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.1,0,N,0
-37.5712,148.2169,333.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.6,0,N,0
-36.8998,149.6771,310.9,1.2,1.1,2019-12-30,1310,Terra,MODIS,30,6.03,293.1,11.5,N,0
-37.5532,148.2963,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,359.1,0,N,0
-37.5552,148.2839,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,364.3,0,N,0
-37.5572,148.2716,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,371.5,0,N,0
-37.5592,148.2593,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,363.5,0,N,0
-37.5611,148.2471,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,347.9,0,N,0
-37.5631,148.2348,453,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,318.4,0,N,0
-37.5651,148.2223,367.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.1,0,N,0
-37.5439,148.2937,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,374.1,0,N,0
-37.5459,148.2816,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,364.7,0,N,0
-37.5479,148.2691,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,375.2,0,N,0
-37.5499,148.2568,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,367.1,0,N,0
-37.5518,148.2445,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,368.1,0,N,0
-37.5538,148.2322,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,352.2,0,N,0
-37.5558,148.2199,440.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.9,0,N,0
-37.5346,148.2914,480.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,355.1,0,N,0
-37.5366,148.2791,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,365.2,0,N,0
-37.4148,148.1012,358.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.3,83,N,0
-37.4129,148.1128,356.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,77.4,N,0
-37.5386,148.2667,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,368.6,0,N,0
-37.5406,148.2544,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,368.4,0,N,0
-37.5425,148.2422,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,366.8,0,N,0
-37.5445,148.2296,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,364.7,0,N,0
-37.5465,148.2176,453.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,318.3,0,N,0
-37.581,148.1569,316.1,1.1,1,2019-12-30,1310,Terra,MODIS,85,6.03,301,7.2,N,0
-37.5671,148.2099,337,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.9,0,N,0
-37.569,148.1979,327.1,1.1,1,2019-12-30,1310,Terra,MODIS,97,6.03,300.8,0,N,0
-37.5578,148.2075,339.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302,0,N,0
